"Time","Handle/0/X","Handle/0/Y"
"20.178","-149.4934","-40.2128"
"20.187","-153.481","-38.22815"
"20.195","-155.4833","-38.20706"
"20.204","-158.4851","-36.22043"
"20.212","-161.4821","-35.22076"
"20.22","-163.492","-34.20996"
"20.229","-167.4802","-32.21362"
"20.237","-169.4762","-31.19995"
"20.245","-171.4854","-29.20389"
"20.254","-173.491","-28.18912"
"20.262","-176.484","-26.17242"
"20.27","-178.4785","-24.15942"
"20.279","-180.4734","-22.14767"
"20.287","-182.4661","-20.1348"
"20.295","-183.4677","-18.12585"
"20.304","-185.4573","-16.11514"
"20.312","-185.4679","-14.11343"
"20.32","-187.459","-12.10321"
"20.329","-187.4668","-10.09164"
"20.337","-188.4673","-8.074219"
"20.345","-189.4616","-5.081299"
"20.354","-189.4615","-3.089386"
"20.362","-189.4644","-1.091736"
"20.37","-189.4649","0.9119873"
"20.379","-189.4573","2.924866"
"20.387","-189.4441","5.910767"
"20.395","-187.4513","6.921143"
"20.404","-187.4415","8.930908"
"20.412","-186.4338","10.93579"
"20.42","-185.4181","12.93976"
"20.429","-183.4149","14.92957"
"20.437","-181.4157","15.9325"
"20.445","-179.4134","16.944"
"20.454","-177.4098","17.95474"
"20.462","-175.3982","18.96802"
"20.47","-172.3962","19.96829"
"20.479","-169.3901","19.98779"
"20.487","-166.3833","20.99094"
"20.495","-162.3869","20.99481"
"20.504","-159.3777","21.0025"
"20.512","-155.3694","20.01089"
"20.52","-150.3724","20.0072"
"20.529","-145.3735","19.01633"
"20.537","-141.3593","19.01276"
"20.546","-135.3557","17.02985"
"20.554","-131.3437","17.02151"
"20.562","-125.3475","15.01843"
"20.571","-121.335","13.02197"
"20.579","-115.3398","11.01398"
"20.587","-111.3294","9.006256"
"20.596","-105.3387","6.99176"
"20.604","-101.3367","5.992615"
"20.612","-96.33325","4.012177"
"20.621","-91.32922","2.025635"
"20.629","-85.33679","1.040375"
"20.637","-81.32385","1.046082"
"20.646","-75.32629","1.044983"
"20.654","-71.3111","1.046753"
"20.662","-65.31482","1.03949"
"20.671","-60.31915","1.030884"
"20.679","-55.31775","1.022522"
"20.687","-49.32751","1.011749"
"20.696","-45.3194","1.002563"
"20.704","-39.32959","0.9894104"
"20.712","-35.32562","1.977112"
"20.721","-30.32056","1.966705"
"20.729","-25.30902","1.961243"
"20.737","-19.30664","1.955231"
"20.746","-14.30371","1.949768"
"20.754","-9.302612","1.944519"
"20.762","-5.289551","1.940308"
"20.771","0.7068481","1.931274"
"20.779","5.708496","0.9414673"
"20.787","10.71484","0.9424438"
"20.796","16.70776","-0.0456543"
"20.804","20.71448","-0.04473877"
"20.812","25.71765","-1.037476"
"20.821","30.72559","-2.024841"
"20.829","36.71869","-2.038544"
"20.837","42.71014","-3.043579"
"20.846","47.70587","-4.046753"
"20.854","52.70166","-5.05069"
"20.863","57.69769","-6.056"
"20.871","62.69775","-7.060791"
"20.879","68.68878","-8.076447"
"20.888","74.67914","-10.07193"
"20.896","79.67419","-11.0723"
"20.904","84.67389","-12.07477"
"20.913","89.67615","-13.08002"
"20.921","94.68549","-14.08478"
"20.929","100.6909","-15.09229"
"20.938","106.6944","-16.10083"
"20.946","112.699","-18.08484"
"20.954","118.6913","-18.09171"
"20.963","123.6878","-19.08615"
"20.971","128.6876","-19.08939"
"20.979","134.6839","-20.07584"
"20.988","139.6843","-19.08032"
"20.996","145.6804","-19.07809"
"21.004","150.6781","-18.0834"
"21.013","155.6783","-18.07498"
"21.021","160.6771","-16.08109"
"21.029","165.6762","-16.07608"
"21.038","170.6749","-15.07043"
"21.046","174.6819","-14.06302"
"21.054","178.6902","-13.05655"
"21.063","182.6988","-12.05185"
"21.071","186.7048","-11.04761"
"21.079","190.708","-10.04794"
"21.088","194.7074","-10.04019"
"21.096","197.7097","-9.040436"
"21.104","200.7116","-9.039398"
"21.113","203.709","-9.038086"
"21.121","205.709","-9.038757"
"21.129","208.7029","-10.03363"
"21.138","209.7051","-10.03378"
"21.146","210.7115","-10.03729"
"21.154","196.7126","36.96429"
"21.163","196.7146","36.96497"
"21.171","196.7173","36.9664"
"21.179","197.7183","37.96326"
"21.188","197.7192","37.96057"
"21.196","197.7195","37.95737"
"21.205","199.7256","20.95502"
"21.213","196.7258","36.95776"
"21.221","196.7234","36.96103"
"21.23","196.7227","37.95975"
"21.238","196.7181","37.96051"
"21.246","195.7172","37.95804"
"21.255","194.7191","37.95502"
"21.263","188.7202","10.95459"
"21.271","194.7244","-27.04019"
"21.28","190.7322","-28.04648"
"21.288","187.7305","-31.04141"
"21.296","182.7361","-33.04126"
"21.305","178.7402","-36.0329"
"21.313","174.7393","-38.03061"
"21.321","170.7352","-40.03513"
"21.33","165.7345","-43.02759"
"21.338","160.7345","-45.02698"
"21.346","155.7357","-47.0289"
"21.355","150.738","-49.03128"
"21.363","146.7328","-51.03156"
"21.371","141.7328","-53.02914"
"21.38","136.7339","-55.02399"
"21.388","131.7332","-57.0228"
"21.396","126.729","-59.02548"
"21.405","120.7372","-61.02444"
"21.413","116.7335","-63.01657"
"21.421","111.7317","-64.01904"
"21.43","106.7305","-65.02805"
"21.438","101.7276","-66.04175"
"21.446","96.72559","-68.03421"
"21.455","91.72162","-68.04926"
"21.463","86.724","-70.04211"
"21.471","82.71832","-71.03812"
"21.48","77.71539","-72.03668"
"21.488","72.71521","-73.03418"
"21.496","67.71704","-74.03107"
"21.505","62.72198","-74.04144"
"21.513","58.72479","-75.04575"
"21.522","54.72681","-76.0452"
"21.53","50.72711","-76.05505"
"21.538","46.72717","-77.05667"
"21.547","42.72638","-78.0528"
"21.555","38.72498","-78.05545"
"21.563","34.72845","-78.06561"
"21.572","31.72925","-80.05984"
"21.58","27.73163","-79.05725"
"21.588","24.72156","-78.07135"
"21.597","20.71588","-78.05811"
"21.605","-23.28149","-39.05194"
"21.613","-23.27863","-39.04639"
"21.622","-23.27533","-39.04175"
"21.63","-23.27222","-39.03824"
"21.638","-23.26898","-39.03439"
"21.647","-23.26624","-39.03052"
"21.655","-23.2627","-39.02536"
"21.663","-23.25958","-39.02197"
"21.672","-23.25922","-39.01093"
"21.68","-23.25433","-37.01627"
"21.688","-23.25183","-37.01605"
"21.697","-19.25964","-69.01031"
"21.705","-23.26038","-40.00143"
"21.713","-25.27203","-67.01422"
"21.722","-29.26868","-66.03033"
"21.73","-31.28076","-66.01422"
"21.738","-35.27759","-65.00735"
"21.747","-37.28888","-64.01431"
"21.755","-41.28601","-63.02676"
"21.763","-43.29169","-63.01682"
"21.772","-46.29205","-62.02017"
"21.78","-49.29059","-61.03656"
"21.788","-51.3006","-61.03064"
"21.797","-55.29443","-60.03027"
"21.805","-57.30127","-59.04572"
"21.813","-60.30157","-59.03281"
"21.822","-63.29633","-58.02832"
"21.83","-65.30243","-57.03616"
"21.838","-68.30499","-56.0502"
"21.847","-71.30469","-56.04132"
"21.855","-74.30255","-55.04083"
"21.864","-77.29669","-54.03922"
"21.872","-79.30048","-53.04785"
"21.88","-83.29071","-52.05847"
"21.889","-85.28961","-52.05289"
"21.897","-88.28955","-51.05484"
"21.905","-91.28833","-50.0571"
"21.914","-93.29553","-50.05191"
"21.922","-97.29236","-48.05869"
"21.93","-99.29755","-48.05316"
"21.939","-103.293","-46.06659"
"21.947","-105.3017","-46.06418"
"21.955","-109.2981","-45.05914"
"21.964","-112.2961","-44.06097"
"21.972","-115.2958","-43.07159"
"21.98","-118.2965","-42.08838"
"21.989","-121.2969","-42.08917"
"21.997","-125.288","-41.09537"
"22.005","-127.2925","-41.0928"
"22.014","-131.2852","-40.09192"
"22.022","-133.2894","-40.0838"
"22.03","-137.2807","-39.07755"
"22.039","-139.2878","-38.08246"
"22.047","-143.2836","-37.08899"
"22.055","-146.2805","-36.09937"
"22.064","-149.2723","-36.08963"
"22.072","-151.2791","-34.10855"
"22.08","-154.2796","-34.10297"
"22.089","-157.2811","-32.11996"
"22.097","-159.2875","-32.1109"
"22.105","-162.2924","-30.12057"
"22.114","-165.287","-29.11682"
"22.122","-167.2883","-27.12906"
"22.13","-169.289","-26.13196"
"22.139","-171.2913","-24.1474"
"22.147","-173.2906","-23.14517"
"22.155","-175.2864","-21.14877"
"22.164","-176.2872","-20.1398"
"22.172","-177.2939","-18.1376"
"22.18","-179.2879","-16.13858"
"22.189","-179.2986","-14.14694"
"22.197","-181.2929","-12.15439"
"22.206","-181.2968","-10.16476"
"22.214","-182.2924","-8.173523"
"22.222","-182.2935","-6.186493"
"22.231","-183.282","-4.195465"
"22.239","-182.2873","-2.209198"
"22.247","-182.29","-0.221283"
"22.256","-181.3013","1.763306"
"22.264","-181.3015","2.770752"
"22.272","-181.293","4.776093"
"22.281","-180.2893","6.772156"
"22.289","-179.2885","8.762634"
"22.297","-177.2992","9.769653"
"22.306","-177.2895","11.77444"
"22.314","-175.2916","13.76486"
"22.322","-173.3006","14.76407"
"22.331","-172.2961","15.77231"
"22.339","-170.2923","16.77979"
"22.347","-167.3036","17.78284"
"22.356","-165.3102","18.77332"
"22.364","-163.3058","18.78308"
"22.372","-161.2951","19.7771"
"22.381","-157.3015","19.76794"
"22.389","-154.3048","19.76019"
"22.397","-151.2963","19.75439"
"22.406","-147.2888","19.74585"
"22.414","-142.2928","18.75085"
"22.422","-138.2933","18.74295"
"22.431","-133.3019","17.74191"
"22.439","-129.2997","16.74542"
"22.447","-124.2989","15.74219"
"22.456","-119.2964","13.75122"
"22.464","-114.2988","12.74573"
"22.472","-109.3059","10.74854"
"22.481","-105.3071","9.741791"
"22.489","-100.3087","7.749237"
"22.497","-95.3114","6.748352"
"22.506","-90.31567","5.736755"
"22.514","-85.31445","3.745819"
"22.522","-81.30524","3.733917"
"22.531","-75.30432","1.746918"
"22.539","-70.30353","1.746918"
"22.548","-65.29865","1.734558"
"22.556","-59.29871","0.7394104"
"22.564","-54.29852","0.7299805"
"22.573","-49.29626","-0.2505493"
"22.581","-44.29657","-0.2329712"
"22.589","-39.29736","-0.2161255"
"22.598","-34.29407","-0.2054443"
"22.606","-29.28467","-0.1934204"
"22.614","-23.28876","-0.1824036"
"22.623","-19.27972","-0.1732788"
"22.631","-13.28735","-0.1679382"
"22.639","-9.282104","-0.1597595"
"22.648","-3.291992","-0.1585083"
"22.656","0.7110596","-0.158844"
"22.664","5.7099","-0.1664734"
"22.673","10.70514","-1.157806"
"22.681","14.70734","-1.150208"
"22.689","19.70331","-1.154785"
"22.698","24.6991","-1.168396"
"22.706","29.70111","-2.162842"
"22.714","34.70544","-2.171783"
"22.723","40.69763","-3.16803"
"22.731","44.70496","-3.174286"
"22.739","50.70209","-4.169952"
"22.748","56.69342","-5.158691"
"22.756","61.69336","-6.138428"
"22.764","66.69635","-6.143555"
"22.773","72.68835","-7.151154"
"22.781","76.69971","-8.149475"
"22.789","82.70148","-9.153412"
"22.798","88.69794","-10.15906"
"22.806","94.69751","-12.1467"
"22.814","100.6907","-12.15775"
"22.823","106.6824","-14.14902"
"22.831","110.6903","-14.15192"
"22.839","116.6899","-15.14951"
"22.848","122.6846","-16.14151"
"22.856","127.6851","-16.14069"
"22.865","132.6938","-16.13611"
"22.873","138.6915","-16.13129"
"22.881","143.6883","-15.13562"
"22.89","148.6879","-15.12823"
"22.898","153.6877","-14.12283"
"22.906","158.6891","-13.11737"
"22.915","163.6882","-12.10962"
"22.923","168.6819","-10.11682"
"22.931","172.6797","-9.120422"
"22.94","176.6774","-8.123474"
"22.948","180.6799","-8.110748"
"22.956","184.6833","-7.104431"
"22.965","188.6812","-6.107819"
"22.973","191.6811","-6.108826"
"22.981","194.6794","-6.113556"
"22.99","196.685","-7.110413"
"22.998","198.6931","-8.106873"
"23.006","200.6989","-9.107056"
"23.015","202.699","-11.10095"
"23.023","203.7007","-12.1051"
"23.031","204.7001","-14.10541"
"23.04","204.7041","-16.0986"
"23.048","204.709","-17.10107"
"23.056","204.7107","-18.10669"
"23.065","204.7067","-20.09967"
"23.073","202.7147","-21.09305"
"23.081","202.7084","-22.08405"
"23.09","200.7064","-22.08923"
"23.098","198.7054","-24.0784"
"23.106","195.708","-24.08545"
"23.115","192.7137","-26.08105"
"23.123","190.7085","-27.08469"
"23.131","186.7138","-29.07983"
"23.14","183.715","-31.07324"
"23.148","180.7092","-32.08078"
"23.156","176.703","-35.0816"
"23.165","171.7061","-38.07053"
"23.173","167.7057","-40.06717"
"23.181","163.7032","-42.0675"
"23.19","158.7084","-44.06708"
"23.198","154.7073","-46.07169"
"23.207","149.709","-48.0788"
"23.215","144.7106","-50.08829"
"23.223","139.7131","-52.09897"
"23.232","134.7192","-55.08981"
"23.24","130.7166","-57.08218"
"23.248","124.7252","-58.09171"
"23.257","120.7191","-60.10428"
"23.265","114.7279","-62.10342"
"23.273","110.7252","-64.09283"
"23.282","105.7269","-65.0885"
"23.29","100.7363","-66.08591"
"23.298","96.73749","-67.08963"
"23.307","92.73029","-68.10519"
"23.315","86.7395","-70.10739"
"23.323","82.74023","-72.10153"
"23.332","78.73285","-73.0976"
"23.34","73.73309","-74.09003"
"23.348","68.73981","-74.09293"
"23.357","64.7392","-74.1077"
"23.365","60.73627","-75.11072"
"23.373","56.73218","-76.10526"
"23.382","52.72949","-76.10382"
"23.39","48.72949","-76.10822"
"23.398","44.73157","-76.11133"
"23.407","40.73285","-76.11829"
"23.415","36.73535","-76.12872"
"23.423","32.73737","-76.14349"
"23.432","28.74304","-76.155"
"23.44","24.7511","-76.1701"
"23.448","22.73792","-77.16632"
"23.457","18.73767","-77.16473"
"23.465","14.74078","-76.17688"
"23.473","11.73846","-76.17673"
"23.482","8.729431","-75.18872"
"23.49","4.729309","-74.20517"
"23.498","1.732605","-74.19891"
"23.507","-2.254333","-73.20975"
"23.515","-5.251953","-72.22717"
"23.524","-8.256287","-72.20758"
"23.532","-12.24243","-71.20721"
"23.54","-14.2525","-71.18164"
"23.549","-18.24377","-70.1813"
"23.557","-21.24207","-70.15051"
"23.565","-24.24585","-69.14136"
"23.574","-28.23248","-68.14807"
"23.582","-30.24323","-68.11697"
"23.59","-34.2312","-67.09943"
"23.599","-36.24402","-66.09726"
"23.607","-40.23529","-65.09979"
"23.615","-43.23492","-64.11584"
"23.624","-46.2312","-64.08728"
"23.632","-49.22858","-63.07507"
"23.64","-52.22217","-62.07809"
"23.649","-54.23438","-61.09692"
"23.657","-58.2196","-61.08197"
"23.665","-60.22833","-60.08139"
"23.674","-64.2146","-59.09488"
"23.682","-66.21515","-59.07849"
"23.69","-69.21033","-58.08173"
"23.699","-72.1994","-58.0563"
"23.707","-74.20898","-57.05313"
"23.715","-78.19934","-56.05716"
"23.724","-80.20776","-56.04266"
"23.732","-84.19745","-55.03384"
"23.74","-86.20575","-54.04822"
"23.749","-89.20898","-54.03342"
"23.757","-92.21326","-53.03314"
"23.765","-96.20349","-52.03583"
"23.774","-99.19672","-51.04675"
"23.782","-102.1982","-50.06345"
"23.79","-105.1946","-50.043"
"23.799","-108.1975","-49.02921"
"23.807","-112.1873","-48.0134"
"23.815","-115.1858","-47.00272"
"23.824","-118.1927","-45.99738"
"23.832","-122.1833","-45.9935"
"23.84","-125.1786","-44.99625"
"23.849","-128.1772","-44.00598"
"23.857","-132.1635","-42.01358"
"23.866","-135.156","-41.01947"
"23.874","-138.1563","-40.02658"
"23.882","-141.16","-39.03024"
"23.891","-144.1628","-38.03296"
"23.899","-147.1663","-37.03412"
"23.907","-150.1702","-36.03241"
"23.916","-154.1639","-34.05222"
"23.924","-156.1702","-34.03601"
"23.932","-160.1614","-32.03748"
"23.941","-162.1652","-31.03"
"23.949","-165.1619","-30.01129"
"23.957","-168.1528","-28.0079"
"23.966","-170.1614","-26.01892"
"23.974","-173.1565","-25.00458"
"23.982","-175.1604","-22.99973"
"23.991","-178.1483","-21.99582"
"23.999","-180.1384","-20.0004"
"24.007","-182.1275","-17.00656"
"24.016","-184.1148","-15.0058"
"24.024","-185.1125","-13.00449"
"24.032","-186.119","-10.99878"
"24.041","-188.1137","-9.012085"
"24.049","-188.1226","-7.003967"
"24.057","-190.1156","-4.01532"
"24.066","-190.1202","-2.024689"
"24.074","-191.1138","-0.03143311"
"24.082","-191.1145","1.961395"
"24.091","-191.1167","3.950256"
"24.099","-191.1136","4.961487"
"24.107","-190.1235","6.964355"
"24.116","-190.1286","8.964142"
"24.124","-190.1241","10.9632"
"24.132","-189.1198","11.97821"
"24.141","-188.1197","13.97812"
"24.149","-187.1232","15.96677"
"24.157","-186.1235","16.96527"
"24.166","-184.1297","17.97012"
"24.174","-183.1262","18.98175"
"24.182","-181.1285","19.99393"
"24.191","-179.132","21.00192"
"24.199","-178.121","21.00543"
"24.208","-175.1222","21.021"
"24.216","-173.1169","22.02139"
"24.224","-170.1143","22.02811"
"24.233","-167.1107","22.03854"
"24.241","-164.1057","22.0506"
"24.249","-160.1125","22.05545"
"24.258","-157.1112","22.05591"
"24.266","-152.1184","21.07211"
"24.274","-148.1212","21.07355"
"24.283","-144.1145","21.06259"
"24.291","-138.1232","19.07928"
"24.299","-134.1192","19.07828"
"24.308","-128.1291","18.07095"
"24.316","-124.1198","17.06201"
"24.324","-118.1163","15.06226"
"24.333","-112.1238","13.0726"
"24.341","-108.1199","12.07852"
"24.349","-103.1235","11.07709"
"24.358","-98.13318","10.07153"
"24.366","-94.12433","9.070709"
"24.374","-88.13159","8.065216"
"24.383","-84.12158","7.062225"
"24.391","-78.13263","6.062836"
"24.399","-74.12646","5.081146"
"24.408","-69.12445","5.084045"
"24.416","-64.12128","5.079773"
"24.424","-58.12976","4.090759"
"24.433","-54.12012","4.101929"
"24.441","-48.13049","4.105988"
"24.449","-44.12787","4.115631"
"24.458","-39.13043","4.123901"
"24.466","-34.12793","4.135681"
"24.474","-29.12238","4.148346"
"24.483","-24.11896","5.13681"
"24.491","-18.12805","4.148895"
"24.499","-14.12885","5.141113"
"24.508","-10.11774","5.136475"
"24.516","-4.119751","5.128052"
"24.524","0.8781738","5.117706"
"24.533","5.880737","4.123596"
"24.541","10.87952","4.118225"
"24.55","15.87817","3.129303"
"24.558","19.88916","3.132874"
"24.566","25.88696","2.143036"
"24.575","29.89948","2.144287"
"24.583","35.90088","1.144958"
"24.591","40.90253","0.1556702"
"24.6","45.90125","-0.831604"
"24.608","49.90741","-0.8322754"
"24.616","54.90802","-1.828583"
"24.625","59.91467","-2.822754"
"24.633","65.9082","-3.819305"
"24.641","69.91833","-4.806854"
"24.65","75.91187","-4.819946"
"24.658","80.90808","-5.825562"
"24.666","85.91266","-6.817719"
"24.675","91.90759","-6.828125"
"24.683","96.91241","-7.824188"
"24.691","101.9185","-7.831726"
"24.7","107.9139","-8.828125"
"24.708","111.9236","-8.827362"
"24.716","117.9234","-8.832733"
"24.725","123.9161","-8.838898"
"24.733","128.9164","-8.838684"
"24.741","133.9206","-8.827881"
"24.75","138.9224","-7.827698"
"24.758","143.9207","-6.834381"
"24.766","148.921","-6.821899"
"24.775","153.9189","-4.830475"
"24.783","157.9274","-3.834869"
"24.791","162.9302","-2.840332"
"24.8","167.9268","-2.828857"
"24.808","171.9219","-0.8352661"
"24.816","175.9202","-0.8242188"
"24.825","179.9185","0.1798096"
"24.833","183.9152","1.174927"
"24.841","186.9172","1.178223"
"24.85","189.9196","1.183014"
"24.858","192.9197","1.186371"
"24.867","195.9169","1.180847"
"24.875","197.9205","0.1820679"
"24.883","199.9279","-0.8169556"
"24.892","201.9352","-1.816528"
"24.9","203.9372","-2.818634"
"24.908","205.9346","-4.810059"
"24.917","206.9332","-5.807587"
"24.925","207.9313","-6.807159"
"24.933","207.9344","-8.795776"
"24.942","207.939","-8.798828"
"24.95","207.943","-9.798645"
"24.958","207.9418","-10.79715"
"24.967","206.9426","-11.79202"
"24.975","205.9405","-12.78638"
"24.983","203.9397","-12.79141"
"24.992","201.9379","-14.78241"
"25","199.9327","-15.77808"
"25.008","196.9304","-16.78152"
"25.017","193.927","-18.78284"
"25.025","189.9299","-20.78967"
"25.033","185.9365","-23.78625"
"25.042","182.9353","-26.77444"
"25.05","178.9352","-28.7717"
"25.058","174.9349","-30.77777"
"25.067","170.9327","-33.7742"
"25.075","165.9356","-36.76517"
"25.083","161.9299","-38.77097"
"25.092","155.9374","-41.76913"
"25.1","151.9353","-44.75949"
"25.108","146.9366","-46.75665"
"25.117","141.9385","-48.76312"
"25.125","136.9397","-50.77332"
"25.133","131.9382","-53.7684"
"25.142","125.9452","-55.76154"
"25.15","121.9395","-56.76938"
"25.158","115.9483","-58.76807"
